Dt Termino;Qt Ordem;Item;Ordem Prod;Peca;Desc Peca;Med Esquadra;Med Bruta;Ardis;Quantidade;Lote Multiplo;Pilha;Codigo da chapa;Classificacao;Desc. da chapa;Fita;Pintura12/01/23;400;G20070EM5Z*.1;1143197;242007005ZE17;LATERAL DIR COLUNA G20070EM ;;12X250X1640;;400;60;7;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=1640MM); 2 LADOS;
12/01/23;400;G24126RM091.1;1141125;242412600915;PORTA BASC G24126RM ;15X294X598;15X291X595;;400;100;4;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=291MM/1=; 2 LADOS;
12/01/23;400;G24126RM091.1;1141125;242412600017;TRAVESSA TRAS G24126RM ;;15X142X1174;;400;150;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO; 0 LADO;
12/01/23;400;G24126RM091.1;1141125;242412600905;FRENTE FALSA G24126RM ;;15X142X1174;;400;180;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO; 1 LADO;
12/01/23;400;G24126RM091.1;1141125;242412600906;FRENTE GAV ;15X320X598;15X156X595; CORTE 1X ;400;200;2;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=156MM/1=; 2 LADOS ;
12/01/23;400;G24126RM091.1;1141125;242412600019;TRAVESSA MENOR G24126RM ;;12X142X574;;400;360;2;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 0 LADO; 0 LADO;
12/01/23;400;G24126RM091.1;1141125;242412600903;COSTA GAV G24126RM ;;12X110X493;;400;900;1;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 1 LADO (1=493MM); 1 LADO;
12/01/23;400;G24126RM091.1;1141125;242412600908;LATERAL DIR BALCAO ;;12X491X645;;400;120;4;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 1 LADO (1=645MM); 2 LADOS;
12/01/23;400;G24126RM091.1;1141125;203410760999;LATERAL GAV BR SR FP MDP ;;12X110X400; CORTE 5X ;800;900;1;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 1 LADO (1=400MM); 2 LADOS;
12/01/23;400;G24126RM091.1;1141125;242412600904;DIVISORIA BALCAO ;12X376X492;12X373X489;;400;180;3;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 2 LADOS (1=373MM/1=; 2 LADOS;
12/01/23;400;G24126RM091.1;1141125;242412600909;LATERAL ESQ BALCAO ;;12X491X645;;400;120;4;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 1 LADO (1=645MM); 2 LADOS;
12/01/23;400;G24126RM091.1;1141125;242412600901;BASE BALCAO G24126RM ;15X494X1201;15X491X1198;;400;50;8;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=491MM/1=; 1 LADO;
12/01/23;500;G25125PR8N1.1;1142170;242512108NP1;BASE G25121PR ;;15X289X1168;;500;50;10;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=1168MM); 2 LADOS;
12/01/23;500;G25125PR8N1.1;1142170;242512108NP9;TAMPO G25121PR ;;15X289X1168;;500;50;10;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=1168MM); 1 LADO (LADO OPOSTO;
12/01/23;500;G25125PR8N1.1;1142170;242512508NP1;PRATELEIRA G25125PR ;;15X248X577;;1000;100;10;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=577MM); 2 LADOS;
12/01/23;500;G25125PR8N1.1;1142170;242512508NP5;DIVISORIA G25125PR ;;15X250X464;;500;300;2;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=465MM); 2 LADOS;
12/01/23;500;G25125PR8N1.1;1142170;242512508NP4;LATERAL G25125PR ;15X294X498;15X291X495;;1000;150;4;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=291MM/1=; 2 LADOS;
12/01/23;300;G25350LX4R2.2;1143058;2425350092L5;PORTA ;15X657X348;15X654X345;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 2 LADOS (345MM - FI; 2 LADOS;
12/01/23;600;G25400LX4R2.2;1142175;2425400092L5;PORTA ;15X657X398;15X654X395;;600;100;6;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 2 LADOS (2=395MM)  ; 2 LADOS;
12/01/23;500;G25704RM091.1;1142182;242570400903;LATERAL AEREO G25704RM ;12X294X333;12X291X330;;1000;300;4;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 3 LADOS (2=291MM/1=; 2 LADOS;
12/01/23;500;G25704RM091.1;1142182;242570400901;BASE AEREO G25704RM ;;12X289X674;;500;120;5;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 1 LADO (1=674MM); 2 LADOS;
12/01/23;500;G25704RM091.1;1142182;242570400905;TAMPO SUP AEREO ;;12X289X674;;500;120;5;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=674MM); 1 LADO;
12/01/23;500;G25704RM091.1;1142182;242675000909;PORTA SUSP G26750RM ;15X294X698;15X291X695;;500;100;5;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=291MM/1=; 2 LADOS;
12/01/23;500;G25704RM8N1.1;1141259;242570408N03;LATERAL AEREO G25704RM ;12X294X333;12X291X330;;1000;300;4;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 3 LADOS (2=291MM/1=; 2 LADOS;
12/01/23;500;G25704RM8N1.1;1141259;242570408N01;BASE AEREO G25704RM ;;12X289X674;;500;120;5;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=674MM); 2 LADOS;
12/01/23;500;G25704RM8N1.1;1141259;242570408N05;TAMPO SUP AEREO ;;12X289X674;;500;120;5;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=674MM); 1 LADO;
12/01/23;500;G25704RM8N1.1;1141259;242675008N09;PORTA SUSP G26750RM ;15X294X698;15X291X695;;500;100;5;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=291MM/1=; 2 LADOS;
12/01/23;300;G25752PR5Z1.1;1142574;242475005ZP7;MONTANTE PORTA G24750PR ;;15X50X630;;300;900;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO; 1 LADO (MARCACAO);
12/01/23;300;G25752PR5Z1.1;1142574;242575205ZP3;TAMPO G25752PR ;;15X289X913;;300;50;6;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=913MM); 2 LADOS;
12/01/23;300;G25752PR5Z1.1;1142574;242575205ZP9;FRENTE FALSA G25752PR ;;15X345X630;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=630MM); 1 LADO;
12/01/23;300;G25752PR5Z1.1;1142574;242575205Z01;MONTANTE INF/SUP CANTO FALSO ;;15X50X259;;600;1700;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO; 1 LADO;
12/01/23;300;G25752PR5Z1.1;1142574;242575205ZP4;BASE G25752PR ;;15X289X913;;300;50;6;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=913MM); 2 LADOS;
12/01/23;300;G25752PR5Z1.1;1142574;242575205Z206;MONTANTE FRONTAL CANTO FALSO ;;15X50X660; CORTE 5Y ;300;900;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 2 LADOS (2=50MM); 1 LADO;
12/01/23;300;G25752PR5Z1.1;1142574;242575205ZP5;LATERAL G2575* ;15X294X663;15X291X660;;600;100;6;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=291MM/1=; 2 LADOS;
12/01/23;300;G25752PR5Z1.1;1142574;242575005ZP5;PRATELEIRA ;;15X180X913;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=913MM); 2 LADOS;
12/01/23;300;G25800PR091.1;1144218;2425804009P1;BASE G258** ;;15X289X768;;300;100;3;2011000015084;AGLOM BP 15MM BCO;AGLOM BP 15MM (2600X1830) - 2L (BRANCO) - EGGER; 1 LADO (1=768MM); 2 LADOS;
12/01/23;300;G25800PR091.1;1144218;2425400009P4;LATERAL G25*** ;15X294X663;15X291X660;;600;100;6;2011000015084;AGLOM BP 15MM BCO;AGLOM BP 15MM (2600X1830) - 2L (BRANCO) - EGGER; 3 LADOS (2=291MM/1=; 2 LADOS;
12/01/23;300;G25800PR091.1;1144218;2425800009P6;PRATELEIRA MOVEL ;;15X280X768;;300;100;3;2011000015084;AGLOM BP 15MM BCO;AGLOM BP 15MM (2600X1830) - 2L (BRANCO) - EGGER; 1 LADO (1=768MM); 2 LADOS;
12/01/23;300;G25800PR091.1;1144218;2425800009P9;TAMPO G25800 ;;15X289X768;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADOS (1=768MM); 1 LADO ;
12/01/23;300;G26612PR5Z1.1;1143063;242661205ZP3;LATERAL DIR G26612PR ;;15X491X2085;;300;50;6;2011000015039;AGLOM 15MM;AGLOM 15MM (2750x2200); 1 LADO (1=1935MM); 2 LADOS;
12/01/23;300;G26612PR5Z1.1;1143063;242420005ZP7;RODAPE LATERAL ;;15X150X422;;600;550;2;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO; 1 LADO;
12/01/23;300;G26612PR5Z1.1;1143063;242460005ZP1;BASE G246** ;15X494X601;15X491X598;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=491MM/1=; 1 LADO;
12/01/23;300;G26612PR5Z1.1;1143063;242460005ZP8;RODAPE FRONTAL ;;15X150X598;;300;300;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 2 LADOS (2=150MM); 1 LADO;
12/01/23;300;G26612PR5Z1.1;1143063;242660005ZP0;TAMPO SUP G26612PR ;;15X489X568;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO; 1 LADO;
12/01/23;300;G26612PR5Z1.1;1143063;242660005ZP2;TAMPO INTERM G26612PR ;;15X489X568;;600;100;6;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO; 2 LADOS;
12/01/23;300;G26612PR5Z1.1;1143063;242460005ZP6;PRATELEIRA MOVEL ;;15X480X568;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=568MM); 1 LADO;
12/01/23;300;G26612PR5Z1.1;1143063;242661205ZP6;PRATELEIRA MOVEL SUP ;;15X480X568;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=568MM); 2 LADOS;
12/01/23;300;G26612PR5Z1.1;1143063;242661205ZP4;LATERAL ESQ G26612PR ;;15X491X2085;;300;50;6;2011000015039;AGLOM 15MM;AGLOM 15MM (2750x2200); 1 LADO (1=2085MM); 2 LADOS;
