N° Layout;Código chapa ERP usada;Descrição da chapa;Classificação da chapa;Espessura chapa e peça;Comprimento chapa;Largura Chapa;m² da chapa;Quantidade de chapa;m³ total plano;Carregamentos;Quantidade por corte;Aproveitamento;Ocupação Máquina;m² total;Custo R$/m²;Tempo corte;Máquina;Deposito;Cortes N1;Cortes N2;Cortes N3;% peça no plano;Código peça ERP;Descrição da peça;Comprimento da peça;Largura da peça;m² líquido peça; Quantidade programada;m² líquido total peça;m³ líquido total peça;m² bruto peça;Quantidade produzida;Peças superprodução;m² superprodução;Data embalagem;Referência do item;Lote;Lógica Ardis;Código chapa ERP Cadastro;Nível;Prioridade;Comprimento peça final;Largura peça final;% produzido;Nome arquivo data;Tipo dado;Usuário;Data processamento;Hora processamento;Unidade;Descrição Peça 2
7;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;4;0.36;1;8;94.39;50;24.2;12.7417;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;17830;0;;;;;;;;;;;;;;;;;;;;;;;;04072022_145229_060722 - 10_FV_data;DATA_LAYOUT;Ardis;04/07/2022; 14:52;Fábrica Vermelha;
7;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;4;0.36;1;8;94.39;50;24.2;12.7417;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;17830;0;2.07499;2425606009P4;LATERAL DIR G25;403;294;0.118482;4;0.473928;0.00710892;0.502104441;75;0;0;08/07/22;G25606PR091.1;1118045;;2011000015022;0;3;403;294;98.7 %;04072022_145229_060722 - 10_FV_data;DATA_PEÇA;Ardis;04/07/2022; 14:52;Fábrica Vermelha;LATERAL DIR G25606PR
7;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;4;0.36;1;8;94.39;50;24.2;12.7417;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;17830;0;75.47201;242675100909;PORTA SUSP G267;698;294;0.205212;84;17.237808;0.25856712;18.2626474;388;0;0;06/07/22;G26751RM092.2;1118567;;2011000015022;0;0;698;294;96.6 %;04072022_145229_060722 - 10_FV_data;DATA_PEÇA;Ardis;04/07/2022; 14:52;Fábrica Vermelha;
7;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;4;0.36;1;8;94.39;50;24.2;12.7417;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;17830;0;22.46165;242470005ZP6;PRATELEIRA MOVE;668;480;0.32064;16;5.13024;0.0769536;5.435248159;300;0;0;06/07/22;G26755PR5Z1.1;1117655;;2011000015022;0;0;668;480;98.7 %;04072022_145229_060722 - 10_FV_data;DATA_PEÇA;Ardis;04/07/2022; 14:52;Fábrica Vermelha;
8;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;1;0.09;1;8;92.18;12.5;6.05;12.7417;  0:16;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;14330;2792;;;;;;;;;;;;;;;;;;;;;;;;04072022_145229_060722 - 10_FV_data;DATA_LAYOUT;Ardis;04/07/2022; 14:52;Fábrica Vermelha;
8;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;1;0.09;1;8;92.18;12.5;6.05;12.7417;  0:16;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;14330;2792;2.12333;2425606009P4;LATERAL DIR G25;403;294;0.118482;1;0.118482;0.00177723;0.128532567;75;0;0;08/07/22;G25606PR091.1;1118045;;2011000015022;0;3;403;294;*****;04072022_145229_060722 - 10_FV_data;DATA_PEÇA;Ardis;04/07/2022; 14:52;Fábrica Vermelha;LATERAL DIR G25606PR
8;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;1;0.09;1;8;92.18;12.5;6.05;12.7417;  0:16;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;14330;2792;47.80925;242675100909;PORTA SUSP G267;698;294;0.205212;13;2.667756;0.04001634;2.894055861;388;0;0;06/07/22;G26751RM092.2;1118567;;2011000015022;0;0;698;294;*****;04072022_145229_060722 - 10_FV_data;DATA_PEÇA;Ardis;04/07/2022; 14:52;Fábrica Vermelha;
8;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;1;0.09;1;8;92.18;12.5;6.05;12.7417;  0:16;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;14330;2792;23.34968;2426751009R8;PORTA ESQ G2675;348;624;0.217152;6;1.302912;0.01954368;1.413435153;400;0;0;06/07/22;G26751RM092.2;1118567;;2011000015022;0;0;348;624;*****;04072022_145229_060722 - 10_FV_data;DATA_PEÇA;Ardis;04/07/2022; 14:52;Fábrica Vermelha;
8;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;1;0.09;1;8;92.18;12.5;6.05;12.7417;  0:16;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;14330;2792;3.67763;242675008N09;PORTA SUSP G267;698;294;0.205212;1;0.205212;0.00307818;0.222619682;1;0;0;07/07/22;G25704RM8N1.1;1119782;;2011000015022;0;3;698;294;*****;04072022_145229_060722 - 10_FV_data;DATA_PEÇA;Ardis;04/07/2022; 14:52;Fábrica Vermelha;
8;2011000015039;AGLOM 15MM (2750x2200);AGLOM 15MM;15;2750;2200;6.05;1;0.09;1;8;92.18;12.5;6.05;12.7417;  0:16;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;14330;2792;22.98495;242470005ZP6;PRATELEIRA MOVE;668;480;0.32064;4;1.28256;0.0192384;1.391356738;300;0;0;06/07/22;G26755PR5Z1.1;1117655;;2011000015022;0;0;668;480;*****;04072022_145229_060722 - 10_FV_data;DATA_PEÇA;Ardis;04/07/2022; 14:52;Fábrica Vermelha;
