N° Layout;Código chapa ERP usada;Descrição da chapa;Classificação da chapa;Espessura chapa e peça;Comprimento chapa;Largura Chapa;m² da chapa;Quantidade de chapa;m³ total plano;Carregamentos;Quantidade por corte;Aproveitamento;Ocupação Máquina;m² total;Custo R$/m²;Tempo corte;Máquina;Deposito;Cortes N1;Cortes N2;Cortes N3;% peça no plano;Código peça ERP;Descrição da peça;Comprimento da peça;Largura da peça;m² líquido peça; Quantidade programada;m² líquido total peça;m³ líquido total peça;m² bruto peça;Quantidade produzida;Peças superprodução;m² superprodução;Data embalagem;Referência do item;Lote;Lógica Ardis;Código chapa ERP Cadastro;Nível;Prioridade;Comprimento peça final;Largura peça final;% produzido;Nome arquivo data;Tipo dado;Usuário;Data processamento;Hora processamento;Unidade;Descrição Peça 2
11;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;5;0.38;1;8;91.51;62.5;25.4375;19.9399;  0:15;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13802;2489;54.80103;203469228NC6;PORTA 6922 - CA;564;348;0.196272;65;12.75768;0.1913652;13.940715865;401;0;0;08/07/22;69228N1CF;1118962;;2011000015046;0;0;564;348;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PORTA 6922 - CARB -
11;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;5;0.38;1;8;91.51;62.5;25.4375;19.9399;  0:15;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13802;2489;6.54111;203469908NC5;PRATELEIRA CENT;579;263;0.152277;10;1.52277;0.02284155;1.663978396;202;1;0.17;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;263;52.5 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA CENT 6990 - CARB -
12;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.83;100;40.7;19.9399;  0:17;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;16172;3474;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
12;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.83;100;40.7;19.9399;  0:17;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;16172;3474;2.34975;203469188NC3;DIVISORIA 6918;292;376;0.109792;8;0.878336;0.01317504;0.956475386;404;3;0.36;08/07/22;69188N1CF;1118960;;2011000015046;0;0;292;376;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6918 - CARB -
12;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.83;100;40.7;19.9399;  0:17;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;16172;3474;2.34975;203469183BC3;DIVISORIA 6918;292;376;0.109792;8;0.878336;0.01317504;0.956475386;8;0;0;12/07/22;69183B1CF;1118961;;2011000015046;0;3;292;376;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6918 - CARB -
12;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.83;100;40.7;19.9399;  0:17;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;16172;3474;39.10806;203469908NC5;PRATELEIRA CENT;579;263;0.152277;96;14.618592;0.21927888;15.919105473;202;1;0.17;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;263;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA CENT 6990 - CARB -
12;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.83;100;40.7;19.9399;  0:17;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;16172;3474;20.15655;203469228NC3;DIVISORIA 6922;355;379;0.134545;56;7.53452;0.1130178;8.204813334;405;4;0.59;08/07/22;69228N1CF;1118962;;2011000015046;0;0;355;379;42.2 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6922 - CARB -
12;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.83;100;40.7;19.9399;  0:17;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;16172;3474;36.02254;203469908NC6;PRATELEIRA INF;579;323;0.187017;72;13.465224;0.20197836;14.663130421;203;2;0.41;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;323;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA INF 6990 - CARB -
13;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;6;0.46;1;8;92.56;75;30.525;19.9399;  0:15;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;14392;0;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
13;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;6;0.46;1;8;92.56;75;30.525;19.9399;  0:15;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;14392;0;100.01575;203469228NC3;DIVISORIA 6922;355;379;0.134545;210;28.25445;0.42381675;30.525;405;4;0.58;08/07/22;69228N1CF;1118962;;2011000015046;0;0;355;379;94.1 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6922 - CARB -
14;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;1;0.08;1;8;80.62;12.5;5.0875;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;13640;2840;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
14;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;1;0.08;1;8;80.62;12.5;5.0875;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;13640;2840;2.07951;203469908NC11;LATERAL INCL 69;1421;60;0.08526;1;0.08526;0.0012789;0.105757214;38;0;0;08/07/22;69908N1CF;1118958;;2011000015046;0;3;1421;60;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;LATERAL INCL 6990 - CARB -
14;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;1;0.08;1;8;80.62;12.5;5.0875;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;13640;2840;78.75805;203469228NC3;DIVISORIA 6922;355;379;0.134545;24;3.22908;0.0484362;4.005377703;405;4;0.67;08/07/22;69228N1CF;1118962;;2011000015046;0;0;355;379;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6922 - CARB -
14;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;1;0.08;1;8;80.62;12.5;5.0875;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;13640;2840;3.28159;203469223BC3;DIVISORIA 6922;355;379;0.134545;1;0.134545;0.002018175;0.166890738;1;0;0;12/07/22;69223B1CF;1118963;;2011000015046;0;3;355;379;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6922 - CARB -
14;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;1;0.08;1;8;80.62;12.5;5.0875;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;16500;13640;2840;15.91676;203469228NC7;PRATELEIRA 6922;577;377;0.217529;3;0.652587;0.009788805;0.809474345;203;2;0.54;08/07/22;69228N1CF;1118962;;2011000015046;0;0;577;377;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA 6922- CARB -
